# source_api_id	status	crystal_refs	notes
src/commands/configure_shell.rs::func::symbol	missing	-	baseline
src/commands/configure_shell.rs::method::ConfigAction.description	missing	-	baseline
src/commands/configure_shell.rs::method::UninstallAction.description	missing	-	baseline
src/commands/configure_shell.rs::struct::CompletionResult	missing	-	baseline
src/commands/configure_shell.rs::struct::CompletionUninstallResult	missing	-	baseline
src/commands/configure_shell.rs::struct::ConfigureResult	missing	-	baseline
src/commands/configure_shell.rs::struct::ScanResult	missing	-	baseline
src/commands/configure_shell.rs::struct::UninstallResult	missing	-	baseline
src/commands/configure_shell.rs::struct::UninstallScanResult	missing	-	baseline
src/commands/context.rs::func::context	missing	-	baseline
src/commands/context.rs::func::for_action	missing	-	baseline
src/commands/context.rs::func::for_action_branchless	missing	-	baseline
src/commands/context.rs::func::for_branch	missing	-	baseline
src/commands/context.rs::func::project_id	missing	-	baseline
src/commands/context.rs::func::require_branch	missing	-	baseline
src/commands/context.rs::func::resolved	missing	-	baseline
src/commands/context.rs::method::CommandEnv.for_action	missing	-	baseline
src/commands/context.rs::struct::CommandEnv	missing	-	baseline
src/commands/eval.rs::func::step_eval	missing	-	baseline
src/commands/for_each.rs::func::step_for_each	missing	-	baseline
src/commands/hook_announcement.rs::struct::SourcedStep	missing	-	baseline
src/commands/hook_commands.rs::func::handle_hook_show	missing	-	baseline
src/commands/hook_commands.rs::func::run_hook	missing	-	baseline
src/commands/hook_commands.rs::struct::HookCliArgs	missing	-	baseline
src/commands/hook_filter.rs::enum::HookSource	missing	-	baseline
src/commands/hook_filter.rs::func::parse	missing	-	baseline
src/commands/hook_filter.rs::method::ParsedFilter.parse	missing	-	baseline
src/commands/hook_filter.rs::struct::ParsedFilter	missing	-	baseline
src/commands/hooks.rs::func::flush	missing	-	baseline
src/commands/hooks.rs::func::new	missing	-	baseline
src/commands/hooks.rs::func::register	missing	-	baseline
src/commands/hooks.rs::func::register_with_project_config	missing	-	baseline
src/commands/hooks.rs::method::HookAnnouncer.new	missing	-	baseline
src/commands/hooks.rs::struct::HookAnnouncer	missing	-	baseline
src/commands/hooks.rs::struct::HookCommandSpec	missing	-	baseline
src/commands/init.rs::func::handle_completions	missing	-	baseline
src/commands/init.rs::func::handle_init	missing	-	baseline
src/commands/list/ci_status/github.rs::func::ci_status	missing	-	baseline
src/commands/list/ci_status/github.rs::method::GitHubPrInfo.ci_status	missing	-	baseline
src/commands/list/ci_status/gitlab.rs::func::ci_status	missing	-	baseline
src/commands/list/ci_status/gitlab.rs::method::GitLabMrInfo.ci_status	missing	-	baseline
src/commands/list/ci_status/gitlab.rs::method::GitLabPipeline.ci_status	missing	-	baseline
src/commands/list/ci_status/mod.rs::enum::CiSource	missing	-	baseline
src/commands/list/ci_status/mod.rs::enum::CiStatus	missing	-	baseline
src/commands/list/ci_status/mod.rs::func::color	missing	-	baseline
src/commands/list/ci_status/mod.rs::func::detect	missing	-	baseline
src/commands/list/ci_status/mod.rs::func::format_indicator	missing	-	baseline
src/commands/list/ci_status/mod.rs::func::from_branch_ref	missing	-	baseline
src/commands/list/ci_status/mod.rs::func::has_upstream	missing	-	baseline
src/commands/list/ci_status/mod.rs::func::indicator	missing	-	baseline
src/commands/list/ci_status/mod.rs::func::is_remote	missing	-	baseline
src/commands/list/ci_status/mod.rs::func::style	missing	-	baseline
src/commands/list/ci_status/mod.rs::method::CiBranchName.from_branch_ref	missing	-	baseline
src/commands/list/ci_status/mod.rs::method::CiStatus.color	missing	-	baseline
src/commands/list/ci_status/mod.rs::method::CiToolsStatus.detect	missing	-	baseline
src/commands/list/ci_status/mod.rs::method::PrStatus.style	missing	-	baseline
src/commands/list/ci_status/mod.rs::struct::CiBranchName	missing	-	baseline
src/commands/list/ci_status/mod.rs::struct::CiToolsStatus	missing	-	baseline
src/commands/list/ci_status/mod.rs::struct::PrStatus	missing	-	baseline
src/commands/list/collect/execution.rs::func::count	missing	-	baseline
src/commands/list/collect/execution.rs::func::execute	missing	-	baseline
src/commands/list/collect/execution.rs::func::expect	missing	-	baseline
src/commands/list/collect/execution.rs::func::results_for	missing	-	baseline
src/commands/list/collect/execution.rs::func::work_items_for_branch	missing	-	baseline
src/commands/list/collect/execution.rs::func::work_items_for_worktree	missing	-	baseline
src/commands/list/collect/execution.rs::method::ExpectedResults.expect	missing	-	baseline
src/commands/list/collect/execution.rs::method::WorkItem.execute	missing	-	baseline
src/commands/list/collect/execution.rs::struct::BranchSpawn	missing	-	baseline
src/commands/list/collect/execution.rs::struct::WorkItem	missing	-	baseline
src/commands/list/collect/mod.rs::enum::ShowConfig	missing	-	baseline
src/commands/list/collect/mod.rs::func::build_worktree_item	missing	-	baseline
src/commands/list/collect/mod.rs::func::collect	missing	-	baseline
src/commands/list/collect/mod.rs::func::populate_item	missing	-	baseline
src/commands/list/collect/mod.rs::struct::CollectOptions	missing	-	baseline
src/commands/list/collect/mod.rs::trait::PickerProgressHandler	missing	-	baseline
src/commands/list/collect/tasks.rs::struct::AheadBehindTask	missing	-	baseline
src/commands/list/collect/tasks.rs::struct::BranchDiffTask	missing	-	baseline
src/commands/list/collect/tasks.rs::struct::CiStatusTask	missing	-	baseline
src/commands/list/collect/tasks.rs::struct::CommittedTreesMatchTask	missing	-	baseline
src/commands/list/collect/tasks.rs::struct::GitOperationTask	missing	-	baseline
src/commands/list/collect/tasks.rs::struct::HasFileChangesTask	missing	-	baseline
src/commands/list/collect/tasks.rs::struct::IsAncestorTask	missing	-	baseline
src/commands/list/collect/tasks.rs::struct::MergeTreeConflictsTask	missing	-	baseline
src/commands/list/collect/tasks.rs::struct::SummaryGenerateTask	missing	-	baseline
src/commands/list/collect/tasks.rs::struct::TaskContext	missing	-	baseline
src/commands/list/collect/tasks.rs::struct::UpstreamTask	missing	-	baseline
src/commands/list/collect/tasks.rs::struct::UrlStatusTask	missing	-	baseline
src/commands/list/collect/tasks.rs::struct::UserMarkerTask	missing	-	baseline
src/commands/list/collect/tasks.rs::struct::WorkingTreeConflictsTask	missing	-	baseline
src/commands/list/collect/tasks.rs::struct::WorkingTreeDiffTask	missing	-	baseline
src/commands/list/collect/tasks.rs::struct::WouldMergeAddTask	missing	-	baseline
src/commands/list/collect/tasks.rs::trait::Task	missing	-	baseline
src/commands/list/collect/types.rs::enum::ErrorCause	missing	-	baseline
src/commands/list/collect/types.rs::func::is_network	missing	-	baseline
src/commands/list/collect/types.rs::func::is_timeout	missing	-	baseline
src/commands/list/collect/types.rs::func::item_idx	missing	-	baseline
src/commands/list/collect/types.rs::func::new	missing	-	baseline
src/commands/list/collect/types.rs::method::TaskError.new	missing	-	baseline
src/commands/list/collect/types.rs::method::TaskKind.is_network	missing	-	baseline
src/commands/list/collect/types.rs::method::TaskResult.item_idx	missing	-	baseline
src/commands/list/collect/types.rs::struct::TaskError	missing	-	baseline
src/commands/list/columns.rs::const::COLUMN_SPECS	missing	-	baseline
src/commands/list/columns.rs::enum::ColumnKind	missing	-	baseline
src/commands/list/columns.rs::enum::DiffVariant	missing	-	baseline
src/commands/list/columns.rs::func::column_display_index	missing	-	baseline
src/commands/list/columns.rs::func::priority	missing	-	baseline
src/commands/list/columns.rs::struct::ColumnSpec	missing	-	baseline
src/commands/list/json_output.rs::func::from_list_item	missing	-	baseline
src/commands/list/json_output.rs::func::to_json_items	missing	-	baseline
src/commands/list/json_output.rs::method::JsonItem.from_list_item	missing	-	baseline
src/commands/list/json_output.rs::struct::JsonCi	missing	-	baseline
src/commands/list/json_output.rs::struct::JsonCommit	missing	-	baseline
src/commands/list/json_output.rs::struct::JsonDiff	missing	-	baseline
src/commands/list/json_output.rs::struct::JsonItem	missing	-	baseline
src/commands/list/json_output.rs::struct::JsonMain	missing	-	baseline
src/commands/list/json_output.rs::struct::JsonRemote	missing	-	baseline
src/commands/list/json_output.rs::struct::JsonWorkingTree	missing	-	baseline
src/commands/list/json_output.rs::struct::JsonWorktree	missing	-	baseline
src/commands/list/layout.rs::enum::ColumnFormat	missing	-	baseline
src/commands/list/layout.rs::func::calculate_layout_from_basics	missing	-	baseline
src/commands/list/layout.rs::func::calculate_layout_with_width	missing	-	baseline
src/commands/list/layout.rs::func::diff_display_config	missing	-	baseline
src/commands/list/layout.rs::func::format_aligned	missing	-	baseline
src/commands/list/layout.rs::func::format_plain	missing	-	baseline
src/commands/list/layout.rs::func::has_data	missing	-	baseline
src/commands/list/layout.rs::method::ColumnKind.diff_display_config	missing	-	baseline
src/commands/list/layout.rs::method::DiffDisplayConfig.format_aligned	missing	-	baseline
src/commands/list/layout.rs::struct::ColumnDataFlags	missing	-	baseline
src/commands/list/layout.rs::struct::ColumnLayout	missing	-	baseline
src/commands/list/layout.rs::struct::ColumnWidths	missing	-	baseline
src/commands/list/layout.rs::struct::DiffColumnConfig	missing	-	baseline
src/commands/list/layout.rs::struct::DiffDisplayConfig	missing	-	baseline
src/commands/list/layout.rs::struct::DiffWidths	missing	-	baseline
src/commands/list/layout.rs::struct::LayoutConfig	missing	-	baseline
src/commands/list/layout.rs::struct::LayoutMetadata	missing	-	baseline
src/commands/list/mod.rs::func::handle_list	missing	-	baseline
src/commands/list/model/item.rs::enum::ItemKind	missing	-	baseline
src/commands/list/model/item.rs::func::branch_diff	missing	-	baseline
src/commands/list/model/item.rs::func::branch_name	missing	-	baseline
src/commands/list/model/item.rs::func::display_name	missing	-	baseline
src/commands/list/model/item.rs::func::finalize_display	missing	-	baseline
src/commands/list/model/item.rs::func::format_statusline	missing	-	baseline
src/commands/list/model/item.rs::func::format_statusline_segments	missing	-	baseline
src/commands/list/model/item.rs::func::format_statusline_with_options	missing	-	baseline
src/commands/list/model/item.rs::func::head	missing	-	baseline
src/commands/list/model/item.rs::func::is_main	missing	-	baseline
src/commands/list/model/item.rs::func::is_prunable	missing	-	baseline
src/commands/list/model/item.rs::func::worktree_data	missing	-	baseline
src/commands/list/model/item.rs::func::worktree_data_mut	missing	-	baseline
src/commands/list/model/item.rs::func::worktree_path	missing	-	baseline
src/commands/list/model/item.rs::method::WorktreeData.is_prunable	missing	-	baseline
src/commands/list/model/item.rs::struct::DisplayFields	missing	-	baseline
src/commands/list/model/item.rs::struct::ListData	missing	-	baseline
src/commands/list/model/item.rs::struct::ListItem	missing	-	baseline
src/commands/list/model/item.rs::struct::WorktreeData	missing	-	baseline
src/commands/list/model/state.rs::enum::ActiveGitOperation	missing	-	baseline
src/commands/list/model/state.rs::enum::Divergence	missing	-	baseline
src/commands/list/model/state.rs::enum::MainState	missing	-	baseline
src/commands/list/model/state.rs::enum::OperationState	missing	-	baseline
src/commands/list/model/state.rs::enum::Tier	missing	-	baseline
src/commands/list/model/state.rs::enum::WorktreeState	missing	-	baseline
src/commands/list/model/state.rs::func::as_json_str	missing	-	baseline
src/commands/list/model/state.rs::func::from_counts_with_remote	missing	-	baseline
src/commands/list/model/state.rs::func::from_integration_and_counts	missing	-	baseline
src/commands/list/model/state.rs::func::integration_reason	missing	-	baseline
src/commands/list/model/state.rs::func::is_none	missing	-	baseline
src/commands/list/model/state.rs::func::styled	missing	-	baseline
src/commands/list/model/state.rs::func::symbol	missing	-	baseline
src/commands/list/model/state.rs::func::tier_integration_or_counts	missing	-	baseline
src/commands/list/model/state.rs::func::tier_is_main	missing	-	baseline
src/commands/list/model/state.rs::func::tier_orphan	missing	-	baseline
src/commands/list/model/state.rs::func::tier_would_conflict	missing	-	baseline
src/commands/list/model/state.rs::method::ActiveGitOperation.is_none	missing	-	baseline
src/commands/list/model/state.rs::method::Divergence.from_counts_with_remote	missing	-	baseline
src/commands/list/model/state.rs::method::MainState.styled	missing	-	baseline
src/commands/list/model/state.rs::method::OperationState.styled	missing	-	baseline
src/commands/list/model/stats.rs::func::active	missing	-	baseline
src/commands/list/model/stats.rs::method::UpstreamStatus.active	missing	-	baseline
src/commands/list/model/stats.rs::struct::ActiveUpstream	missing	-	baseline
src/commands/list/model/stats.rs::struct::AheadBehind	missing	-	baseline
src/commands/list/model/stats.rs::struct::BranchDiffTotals	missing	-	baseline
src/commands/list/model/stats.rs::struct::CommitDetails	missing	-	baseline
src/commands/list/model/stats.rs::struct::UpstreamStatus	missing	-	baseline
src/commands/list/model/status_symbols.rs::const::FULL	missing	-	baseline
src/commands/list/model/status_symbols.rs::func::format_compact	missing	-	baseline
src/commands/list/model/status_symbols.rs::func::is_dirty	missing	-	baseline
src/commands/list/model/status_symbols.rs::func::new	missing	-	baseline
src/commands/list/model/status_symbols.rs::func::render_with_mask	missing	-	baseline
src/commands/list/model/status_symbols.rs::func::to_symbols	missing	-	baseline
src/commands/list/model/status_symbols.rs::method::StatusSymbols.render_with_mask	missing	-	baseline
src/commands/list/model/status_symbols.rs::method::WorkingTreeStatus.new	missing	-	baseline
src/commands/list/model/status_symbols.rs::struct::PositionMask	missing	-	baseline
src/commands/list/model/status_symbols.rs::struct::StatusSymbols	missing	-	baseline
src/commands/list/model/status_symbols.rs::struct::WorkingTreeStatus	missing	-	baseline
src/commands/list/model/statusline_segment.rs::func::fit_to_width	missing	-	baseline
src/commands/list/model/statusline_segment.rs::func::from_column	missing	-	baseline
src/commands/list/model/statusline_segment.rs::func::join	missing	-	baseline
src/commands/list/model/statusline_segment.rs::func::new	missing	-	baseline
src/commands/list/model/statusline_segment.rs::func::total_width	missing	-	baseline
src/commands/list/model/statusline_segment.rs::func::width	missing	-	baseline
src/commands/list/model/statusline_segment.rs::method::StatuslineSegment.new	missing	-	baseline
src/commands/list/model/statusline_segment.rs::struct::StatuslineSegment	missing	-	baseline
src/commands/list/progressive.rs::enum::RenderTarget	missing	-	baseline
src/commands/list/progressive.rs::func::detect	missing	-	baseline
src/commands/list/progressive.rs::method::RenderTarget.detect	missing	-	baseline
src/commands/list/progressive_table.rs::func::finalize	missing	-	baseline
src/commands/list/progressive_table.rs::func::flush	missing	-	baseline
src/commands/list/progressive_table.rs::func::new	missing	-	baseline
src/commands/list/progressive_table.rs::func::render_skeleton	missing	-	baseline
src/commands/list/progressive_table.rs::func::update_footer	missing	-	baseline
src/commands/list/progressive_table.rs::func::update_row	missing	-	baseline
src/commands/list/progressive_table.rs::method::ProgressiveTable.new	missing	-	baseline
src/commands/list/progressive_table.rs::struct::ProgressiveTable	missing	-	baseline
src/commands/list/render.rs::const::PLACEHOLDER	missing	-	baseline
src/commands/list/render.rs::const::PLACEHOLDER_BLANK	missing	-	baseline
src/commands/list/render.rs::func::format_header_line	missing	-	baseline
src/commands/list/render.rs::func::format_list_item_line	missing	-	baseline
src/commands/list/render.rs::func::render_header_line	missing	-	baseline
src/commands/list/render.rs::func::render_list_item_line	missing	-	baseline
src/commands/list/render.rs::func::render_segment	missing	-	baseline
src/commands/list/render.rs::func::render_skeleton_row	missing	-	baseline
src/commands/merge.rs::func::from_cli	missing	-	baseline
src/commands/merge.rs::func::handle_merge	missing	-	baseline
src/commands/merge.rs::func::resolve	missing	-	baseline
src/commands/merge.rs::method::MergeFlagOverrides.from_cli	missing	-	baseline
src/commands/merge.rs::struct::MergeFlagOverrides	missing	-	baseline
src/commands/merge.rs::struct::MergeOptions	missing	-	baseline
src/commands/merge.rs::struct::ResolvedMergeFlags	missing	-	baseline
src/commands/picker/mod.rs::func::handle_picker	missing	-	baseline
src/commands/pipeline_spec.rs::enum::PipelineStepSpec	missing	-	baseline
src/commands/pipeline_spec.rs::struct::PipelineCommandSpec	missing	-	baseline
src/commands/pipeline_spec.rs::struct::PipelineSpec	missing	-	baseline
src/commands/process.rs::const::TRASH_STALE_THRESHOLD_SECS	missing	-	baseline
src/commands/process.rs::enum::HookLog	missing	-	baseline
src/commands/process.rs::enum::InternalOp	missing	-	baseline
src/commands/process.rs::func::build_remove_command	missing	-	baseline
src/commands/process.rs::func::build_remove_command_staged	missing	-	baseline
src/commands/process.rs::func::hook	missing	-	baseline
src/commands/process.rs::func::internal	missing	-	baseline
src/commands/process.rs::func::path	missing	-	baseline
src/commands/process.rs::func::shared	missing	-	baseline
src/commands/process.rs::func::spawn_detached	missing	-	baseline
src/commands/process.rs::func::spawn_detached_exec	missing	-	baseline
src/commands/process.rs::func::sweep_stale_trash	missing	-	baseline
